curve_name,number_of_classes,relative_accuracy,std
continual_backpropagation,82.14285714285714,0.8224643677496747,0.16600933504520493
continual_backpropagation,82.38095238095238,0.8136588236575392,0.1696169689188475
continual_backpropagation,82.61904761904762,0.8048532795654038,0.17322460279249008
continual_backpropagation,82.85714285714285,0.7960477354732689,0.17683223666613243
continual_backpropagation,83.09523809523809,0.7872421913811334,0.180439870539775
continual_backpropagation,83.33333333333333,0.7784366472889979,0.18404750441341763
continual_backpropagation,83.57142857142857,0.7702728320233605,0.1876551382870602
continual_backpropagation,83.80952380952381,0.766101996122599,0.1912627721607028
continual_backpropagation,84.04761904761904,0.7619311602218374,0.19487040603434513
continual_backpropagation,84.28571428571428,0.7577603243210759,0.19847803990798774
continual_backpropagation,84.52380952380952,0.7535894884203141,0.20208567378163034
continual_backpropagation,84.76190476190476,0.7494186525195524,0.20569330765527294
continual_backpropagation,85.0,0.7452478166187908,0.2093009415289155
continual_backpropagation,85.23809523809523,0.7475055521466004,0.21290857540255786
continual_backpropagation,85.47619047619047,0.7497632876744101,0.21651620927620047
continual_backpropagation,85.71428571428571,0.75202102320222,0.22012384314984307
continual_backpropagation,85.95238095238095,0.7542787587300298,0.22373147702348564
continual_backpropagation,86.19047619047619,0.7565364942578395,0.22733911089712822
continual_backpropagation,86.42857142857143,0.7587942297856494,0.23094674477077082
continual_backpropagation,86.66666666666666,0.7610519653134592,0.2345543786444132
continual_backpropagation,86.9047619047619,0.7633097008412689,0.23816201251805574
continual_backpropagation,87.14285714285714,0.7655674363690786,0.24176964639169835
continual_backpropagation,87.38095238095238,0.7678251718968885,0.24537728026534095
continual_backpropagation,87.61904761904762,0.7700829074246983,0.24898491413898355
continual_backpropagation,87.85714285714285,0.7723406429525079,0.2525925480126259
continual_backpropagation,88.09523809523809,0.7745983784803177,0.2562001818862685
continual_backpropagation,88.33333333333333,0.7768561140081275,0.2598078157599111
continual_backpropagation,88.57142857142857,0.7791138495359373,0.2634154496335537
continual_backpropagation,88.80952380952381,0.7813715850637473,0.2670230835071963
continual_backpropagation,89.04761904761904,0.7836293205915568,0.2706307173808386
continual_backpropagation,89.28571428571428,0.7858870561193667,0.27423835125448115
continual_backpropagation,89.52380952380952,0.7881447916471764,0.27784598512812375
continual_backpropagation,89.76190476190476,0.7904025271749863,0.28145361900176635
continual_backpropagation,90.0,0.792660262702796,0.28506125287540895
continual_backpropagation,90.23809523809523,0.7949179982306058,0.28866888674905133
continual_backpropagation,90.47619047619047,0.7971757337584156,0.2922765206226939
continual_backpropagation,90.71428571428571,0.7994334692862253,0.2958841544963365
continual_backpropagation,90.95238095238095,0.801691204814035,0.2994917883699791
continual_backpropagation,91.19047619047619,0.8039489403418449,0.3030994222436217
continual_backpropagation,91.42857142857143,0.8062066758696548,0.30670705611726423
continual_backpropagation,91.66666666666666,0.8084644113974644,0.3103146899909066
continual_backpropagation,91.9047619047619,0.8107221469252743,0.3139223238645492
continual_backpropagation,92.14285714285714,0.8129798824530841,0.31134304263121904
continual_backpropagation,92.38095238095238,0.8152376179808938,0.30736295043027295
continual_backpropagation,92.61904761904762,0.8174953535087035,0.30338285822932687
continual_backpropagation,92.85714285714285,0.8197530890365133,0.299402766028381
continual_backpropagation,93.09523809523809,0.8220108245643231,0.295422673827435
continual_backpropagation,93.33333333333333,0.8242685600921329,0.2914425816264889
continual_backpropagation,93.57142857142857,0.8265262956199426,0.2874624894255428
continual_backpropagation,93.80952380952381,0.8287840311477526,0.2834823972245967
continual_backpropagation,94.04761904761904,0.8310417666755621,0.2795023050236509
continual_backpropagation,94.28571428571428,0.833299502203372,0.27552221282270484
continual_backpropagation,94.52380952380952,0.8355572377311818,0.27154212062175875
continual_backpropagation,94.76190476190476,0.8378149732589916,0.26756202842081267
continual_backpropagation,95.0,0.8400727087868014,0.2635819362198666
continual_backpropagation,95.23809523809523,0.8366161586003256,0.2596018440189207
continual_backpropagation,95.47619047619047,0.8331596084138495,0.2556217518179747
continual_backpropagation,95.71428571428571,0.8297030582273737,0.2516416596170286
continual_backpropagation,95.95238095238095,0.8262465080408976,0.24766156741608253
continual_backpropagation,96.19047619047619,0.8227899578544217,0.2436814752151365
continual_backpropagation,96.42857142857142,0.8193334076679459,0.23970138301419064
continual_backpropagation,96.66666666666666,0.81587685748147,0.23572129081324456
continual_backpropagation,96.9047619047619,0.812420307294994,0.23174119861229847
continual_backpropagation,97.14285714285714,0.808963757108518,0.2277611064113524
continual_backpropagation,97.38095238095238,0.8055072069220419,0.22378101421040636
continual_backpropagation,97.61904761904762,0.802050656735566,0.21980092200946028
continual_backpropagation,97.85714285714285,0.7985941065490902,0.21582082980851441
continual_backpropagation,98.09523809523809,0.7951375563626143,0.21184073760756833
continual_backpropagation,98.33333333333333,0.7916810061761382,0.2078606454066223
continual_backpropagation,98.57142857142857,0.7882244559896623,0.20388055320567622
continual_backpropagation,98.80952380952381,0.7847679058031864,0.19990046100473013
continual_backpropagation,99.04761904761904,0.7813113556167106,0.19592036880378427
continual_backpropagation,99.28571428571428,0.7778548054302347,0.1919402766028382
continual_backpropagation,99.52380952380952,0.7743982552437587,0.18796018440189216
continual_backpropagation,99.76190476190476,0.7709417050572827,0.18398009220094608
